uniqueID,StudyID_IDALL,Title,Country,Continent,WB.Nat.Inc.Group,WB.Group2,Intensification.actors,Actors.categories,Lead,Farmer.led,joint.outcome,overall.outcome,Latitude_Decimal_Degrees_N,Longitude _Decimal_Degrees_E,Title,Case.countries,Continent,Row_ID,Paper_ID,ID_FullText,Latitude,Longitude,Combined.ecological.social.outcome,hfp_2000,hfp_2018,hfp_av,studyID,HDI2022,HDIav,HDI1990,BackdateSDGIndex2000,SDGav,SDG2023,Country,random.effect,random.effect2,Pop1990,IneqInc2010,poverty_year,poverty_gap,poverty_severity,WB.year1,WB2017.pov.headcount.1990,WB2017.povgap.1990,WB2017.povseverity.1990,WB2017.decile20.1990,WB.year2,WB2017.pov.headcount.2000,WB2017.povgap.2000,WB2017.povseverity.2000,WB2017.decile20.2000,Equal.p0p100,Equal.p0p50,Equal.p90p100,Equal.p99p100,Equal.pall
136,282,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,Ghana,Africa,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Mix-Mix,tradeoff,9.966667,-0.666667,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,Ghana,Africa,112,282,105,9.966667,-0.666667,Mix-Mix,21.48381615,22.38653755,21.93517685,282,0.602,0.53369697,0.445,54.4,58.8,63,Ghana,NthandW.Africa,Africa.NW,15.446982,48.27522,1988,0.214731469,0.105432745,1991,0.971080572,0.69329454,0.52667276,0.03995601,1998,0.952901186,0.639251892,0.470004676,0.035523889,0.32550001,0.1409,0.4701,0.1379,4692.01
142,293,Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya,Kenya,Africa,LMIC,Low,"Farmer-led + support by researchers (International Centre of Insect Physiology and Ecology (ICIPE), Kenya Agricultural Research Institute (KARI) in Kenya and Rothamsted Research in the United Kingdom)",Farmer-led + researcher/extension,Farmer-led,1,Mix-Mix,tradeoff,0°20' (-0.333333)–0°52'S (-0.866667),34°10' (34.166667)–34°34'E (34.566667),Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya,Kenya,Africa,118,293,108,-0.447804829,34.22982231,Mix-Mix,21.22606277,21.42439842,21.3252306,293,0.601,0.530818182,0.48,51.2,56.5,62.2,Kenya,SubSah.Africa,Africa.SubSah,23.1622695,51.66112,1992,0.094083662,0.046138094,1992,0.75412,0.416089095,0.273785234,0.021733205,1997,0.825667804,0.44467879,0.281039116,0.032905244,0.27599999,0.1236,0.5114,0.1897,7553.7424
214,422,"Conservation agriculture systems for Malawian smallholder farmers: Long-term effects on crop productivity, profitability and soil quality",Malawi,Africa,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Mix-Mix,tradeoff,"-14.984413376142554,",34.95966904,"Conservation agriculture systems for Malawian smallholder farmers: Long-term effects on crop productivity, profitability and soil quality",Malawi,Africa,175,422,163,-14.98441338,34.95966904,Mix-Mix,44.05278397,44.05278397,44.05278397,423,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
206,423,On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi,Malawi,Africa,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Mix-Mix,tradeoff,-14.966667,34.733333,On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi,Malawi,Africa,177,423,164,-14.966667,34.733333,Mix-Mix,18.36882782,18.92631912,18.64757347,421,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
207,423,On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi,Malawi,Africa,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Mix-Mix,tradeoff,-14.966667,34.733333,On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi,Malawi,Africa,178,423,164,-14.966667,34.733333,Mix-Mix,18.36882782,18.92631912,18.64757347,421,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
320,583,Biodiversity can support a greener revolution in Africa,Malawi,Africa,LIC,High,Farmer-led + National policy (Malawi Government Maize Productivity Task Force (MPTF)),Farmer-led + policy,Farmer-led,1,Mix-Mix,tradeoff,-13.5,33.9,Biodiversity can support a greener revolution in Africa,Malawi,Africa,286,583,240,-13.5,33.9,Mix-Mix,16.65138817,18.14213943,17.3967638,583,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
321,583,Biodiversity can support a greener revolution in Africa,Malawi,Africa,LIC,Low,Farmer-led + National policy (Malawi Government Maize Productivity Task Force (MPTF)),Farmer-led + policy,Farmer-led,1,Mix-Mix,tradeoff,-13.5,33.9,Biodiversity can support a greener revolution in Africa,Malawi,Africa,287,583,240,-13.5,33.9,Mix-Mix,16.65138817,18.14213943,17.3967638,583,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
322,583,Biodiversity can support a greener revolution in Africa,Malawi,Africa,LIC,High,Farmer-led + National policy (Malawi Government Maize Productivity Task Force (MPTF)),Farmer-led + policy,Farmer-led,1,Mix-Mix,tradeoff,-13.5,33.9,Biodiversity can support a greener revolution in Africa,Malawi,Africa,288,583,240,-13.5,33.9,Mix-Mix,16.65138817,18.14213943,17.3967638,583,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
324,583,Biodiversity can support a greener revolution in Africa,Malawi,Africa,LIC,High,Farmer-led + National policy (Malawi Government Maize Productivity Task Force (MPTF)),Farmer-led + policy,Farmer-led,1,Mix-Mix,tradeoff,-15.306301,35.429677,Biodiversity can support a greener revolution in Africa,Malawi,Africa,290,583,240,-15.306301,35.429677,Mix-Mix,19.6941185,20.11094284,19.90253067,583,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
326,583,Biodiversity can support a greener revolution in Africa,Malawi,Africa,LIC,High,Farmer-led + National policy (Malawi Government Maize Productivity Task Force (MPTF)),Farmer-led + policy,Farmer-led,1,Mix-Mix,tradeoff,-11.359399,33.884173,Biodiversity can support a greener revolution in Africa,Malawi,Africa,292,583,240,-11.359399,33.884173,Mix-Mix,25.58891869,31.572155,28.58053685,583,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
327,583,Biodiversity can support a greener revolution in Africa,Malawi,Africa,LIC,High,Farmer-led + National policy (Malawi Government Maize Productivity Task Force (MPTF)),Farmer-led + policy,Farmer-led,1,Mix-Mix,tradeoff,-11.359399,33.884173,Biodiversity can support a greener revolution in Africa,Malawi,Africa,293,583,240,-11.359399,33.884173,Mix-Mix,25.58891869,31.572155,28.58053685,583,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
219,432,Yield and Productivity of Eggplant Genotypes Intercropped with Vegetable Cowpea in the Humid Tropics,Nigeria,Africa,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,5.533333,7.383333,Yield and Productivity of Eggplant Genotypes Intercropped with Vegetable Cowpea in the Humid Tropics,Nigeria,Africa,182,432,168,5.533333,7.383333,Mix-Mix,25.20368958,29.42751122,27.3156004,432,0.548,0.5034,0.449,46.1,51.5,54.6,Nigeria,NthandW.Africa,Africa.NW,95.2142565,19.0779,1985,0.183864032,0.091797194,1992,0.926869609,0.618792574,0.463470008,0.026613855,2003,0.942109899,0.609931238,0.437438371,0.035585967,0.2983,0.1154,0.4679,0.1126,6085.0259
204,418,Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State,South Africa,Africa,UMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,-28.16493064,28.3095209,Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State,South Africa,Africa,167,418,160,-28.16493064,28.3095209,Mix-Mix,21.17439461,20.37022781,20.77231121,418,0.717,0.670636364,0.635,56.6,59.7,63.4,South Africa,Sth.Africa,Africa.Sth,39.87757,67.58846,1993,0.119718097,0.053634258,1993,0.71434,0.431362703,0.300133088,0.016969663,2000,0.74672,0.461367475,0.327337689,0.017827628,0.68253031,0.2568,0.9691,0.2163,31193.5941
86,176,Narrow-wide row planting pattern improves the light environment and seed yields of intercrop species in relay intercropping system,China,Asia,UMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,29.98592456,102.9934736,Narrow-wide row planting pattern improves the light environment and seed yields of intercrop species in relay intercropping system,China,Asia,66,176,69,29.98592456,102.9934736,Mix-Mix,40.93873596,42.93873596,41.93873596,176,0.788,0.647454545,0.482,59.8,65.1,70.9,China,Asia,Asia.ChJap,1153.704253,31.42462,1990,0.283498003,0.139730602,1990,0.990389786,0.731829127,0.563093646,0.0478549,1999,0.933926846,0.58976639,0.413681538,0.038184034,0.3682,0.2146,0.3085,0.0821,3045.1335
160,337,"Smallholder preference and agroecosystem service trade-offs: A case study in Xinzheng County, China",China,Asia,UMIC,Low,Farmer-led + modelling by researchers,Farmer-led,Farmer-led,1,Mix-Mix,tradeoff,34.405157,113.672565,"Smallholder preference and agroecosystem service trade-offs: A case study in Xinzheng County, China",China,Asia,135,337,126,34.405157,113.672565,Mix-Mix,20.75310516,23.03236961,21.89273739,337,0.788,0.647454545,0.482,59.8,65.1,70.9,China,Asia,Asia.ChJap,1153.704253,31.42462,1990,0.283498003,0.139730602,1990,0.990389786,0.731829127,0.563093646,0.0478549,1999,0.933926846,0.58976639,0.413681538,0.038184034,0.3682,0.2146,0.3085,0.0821,3045.1335
54,99,"Effect of crop intensification on productivity, profitability, energetics and soil fertility in rice (Oryza sativa)-wheat (Triticum aestivum) cropping system of north-western plains",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,29.705298,76.991967,"Effect of crop intensification on productivity, profitability, energetics and soil fertility in rice (Oryza sativa)-wheat (Triticum aestivum) cropping system of north-western plains",India,Asia,43,99,44,29.705298,76.991967,Mix-Mix,38.00003433,38.00003433,38.00003433,99,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
58,105,"Productivity, Water Use and Energy Profitability of Staggered Maize–Legume Intercropping in the Eastern Himalayan Region of India",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,27.980252,94.691135,"Productivity, Water Use and Energy Profitability of Staggered Maizeâ€“Legume Intercropping in the Eastern Himalayan Region of India",India,Asia,47,105,48,27.980252,94.691135,Mix-Mix,16.3547039,17.70656013,17.03063202,105,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
59,105,"Productivity, Water Use and Energy Profitability of Staggered Maize–Legume Intercropping in the Eastern Himalayan Region of India",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,27.980252,94.691135,"Productivity, Water Use and Energy Profitability of Staggered Maizeâ€“Legume Intercropping in the Eastern Himalayan Region of India",India,Asia,48,105,48,27.980252,94.691135,Mix-Mix,16.3547039,17.70656013,17.03063202,105,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
64,107,"Production potential, economic analysis and energy auditing for maize (Zea mays)-vegetable based cropping systems in Eastern Himalayan Region, Arunachal Pradesh",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,27.980252,94.691135,"Production potential, economic analysis and energy auditing for maize (Zea mays)-vegetable based cropping systems in Eastern Himalayan Region, Arunachal Pradesh",India,Asia,53,107,50,27.980252,94.691135,Mix-Mix,16.3547039,17.70656013,17.03063202,107,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
78,154,Interaction effect of maize and mashbean intercropping on sustainable production system in subtropical Zone of India,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,29.666667,77.7,Interaction effect of maize and mashbean intercropping on sustainable production system in subtropical Zone of India,India,Asia,62,154,62,29.666667,77.7,Mix-Mix,16.44714546,21.59010506,19.01862526,154,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
147,295,"Impact of land configuration and strip-intercropping on runoff, soil loss and crop yields under rainfed conditions in the shivalik foothills of north-west, india",India,Asia,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Mix-Mix,tradeoff,31.101389,76.390556,"Impact of land configuration and strip-intercropping on runoff, soil loss and crop yields under rainfed conditions in the shivalik foothills of north-west, india",India,Asia,124,295,109,31.101389,76.390556,Mix-Mix,7.545312405,8.257447243,7.901379824,295,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
168,366,"A five years study on the selection of rice based cropping systems in Goa, for west coast region of India",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,15.498594,73.916948,"A five years study on the selection of rice based cropping systems in Goa, for west coast region of India",India,Asia,142,366,135,15.498594,73.916948,Mix-Mix,41.02695084,46.02695084,43.52695084,366,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
169,366,"A five years study on the selection of rice based cropping systems in Goa, for west coast region of India",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,15.498594,73.916948,"A five years study on the selection of rice based cropping systems in Goa, for west coast region of India",India,Asia,143,366,135,15.498594,73.916948,Mix-Mix,41.02695084,46.02695084,43.52695084,366,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
181,388,"Evaluation of various rice (Oryza sativa) based crop sequences for enhanced productivity, profitability and energy efficiency in eastern plateau and hills zone of India",India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,21.374772,83.893241,"Evaluation of various rice (Oryza sativa) based crop sequences for enhanced productivity, profitability and energy efficiency in eastern plateau and hills zone of India",India,Asia,150,388,143,21.374772,83.893241,Mix-Mix,25.1421299,28.48884964,26.81548977,388,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
195,407,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Mix,tradeoff,17.51127948,78.27522609,Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk,India,Asia,158,407,151,17.51127948,78.27522609,Mix-Mix,39.1257782,39.1257782,39.1257782,407,0.644,0.541484848,0.434,52.2,56.8,64,India,India,Asia.India,870.452165,37.1474,1987,0.160148097,0.062031089,1987,0.967779762,0.638537054,0.448390694,0.048919292,2004,0.949222407,0.587776297,0.394419558,0.04880369,0.145,0.2027,0.344,0.1074,3087.9445
